Area	Name	Age	MarriageStatus	kidsAges	StudentD	Income	Housetype	nRooms	JobType
1	510	21	0	[5, 4, 9, 6]	0	3089	1	2	1	
1	511	21	0	[10, 15]	0	3410	3	2	1	
1	512	26	1	[17, 10]	0	109285	3	3	1	
1	513	86	0	[16, 10]	0	3064	3	3	2	
1	514	21	0	[16, 0, 13, 11]	0	3170	3	5	1	
1	515	19	1	[14]	3	5745	2	3	1	
1	516	66	1	[1]	0	110653	3	2	2	
1	517	74	0	[]	0	3141	3	4	2	
1	518	34	0	[2]	0	2390	3	3	1	
1	519	80	1	[14]	0	2547	3	1	2	
1	520	20	1	[1, 5]	0	12298	3	2	1	
1	521	40	0	[0, 8, 12]	0	96856	3	3	0	
1	522	65	0	[15, 5, 6]	0	107937	1	4	1	
1	523	69	1	[14, 14, 12]	0	4029	3	5	2	
1	524	26	0	[]	0	110191	1	1	1	
1	525	57	0	[13, 0]	0	4484	3	2	1	
1	526	59	1	[1]	0	931	3	3	1	
1	527	24	0	[15, 11, 13]	2	14468	3	3	0	
1	528	22	1	[11, 15, 16]	1	12609	3	4	1	
1	529	80	0	[10, 10, 6]	0	5708	1	2	2	
1	530	18	1	[4, 15, 7]	0	95263	1	2	1	
1	531	72	0	[8, 13, 14, 14]	0	105537	3	3	2	
1	532	73	0	[]	0	14379	3	4	2	
1	533	44	0	[13]	0	13484	2	4	1	
1	534	33	1	[3, 8, 11, 3]	3	3470	3	3	1	
1	535	23	0	[5, 7, 12, 6]	3	14418	3	2	1	
1	536	61	0	[8]	0	2399	3	3	1	
1	537	72	0	[]	0	15371	1	1	2	
1	538	19	0	[17, 1, 4]	0	2353	3	4	1	
1	539	82	1	[7]	0	119697	1	2	2	
1	540	34	0	[13]	0	9799	3	3	1	
1	541	43	0	[4, 17]	0	117735	1	2	1	
1	542	51	1	[]	0	1712	3	2	1	
1	543	20	0	[1, 2]	3	26991	1	1	1	
1	544	44	1	[13]	0	104	3	4	1	
1	545	22	0	[3]	0	11487	1	2	1	
1	546	51	0	[16, 5, 4, 11]	0	9746	3	4	1	
1	547	70	0	[]	0	2856	3	3	2	
1	548	27	0	[]	0	14476	3	2	1	
1	549	82	0	[5, 8, 1]	0	3100	2	4	2	
1	550	36	0	[16, 8, 12]	3	4629	3	3	1	
1	551	34	0	[12, 1, 0]	0	2692	3	3	1	
1	552	18	0	[6, 4]	2	2393	3	4	1	
1	553	22	0	[12, 4, 11, 4]	0	3101	1	2	1	
1	554	42	0	[9, 0]	0	3975	3	5	0	
1	555	21	0	[10, 15, 3]	0	9604	3	3	0	
1	556	55	1	[15, 9, 16]	0	8309	2	4	1	
1	557	21	0	[16, 7, 6]	2	5723	3	2	1	
1	558	82	0	[10, 14]	0	14944	3	2	2	
1	559	50	0	[12]	0	2576	1	2	1	
1	560	84	0	[5, 1, 5, 5]	0	12205	3	5	2	
1	561	81	1	[3, 3, 0, 5]	0	2629	3	5	2	
1	562	64	0	[3]	0	109783	1	2	1	
1	563	21	0	[8, 1, 4]	1	8577	3	4	1	
1	564	69	1	[11, 2, 5]	0	414	3	2	2	
1	565	77	0	[3, 2]	0	103791	3	4	2	
1	566	35	0	[5, 6, 13, 11]	0	101946	1	4	1	
1	567	22	0	[4, 8, 11, 15]	3	3207	1	1	1	
1	568	19	0	[16, 6, 2, 1]	3	15850	3	3	1	
1	569	19	0	[4, 0, 13]	3	12161	3	3	1	
1	570	35	1	[3, 2, 13, 4]	0	3222	3	4	1	
1	571	54	1	[0]	0	97024	3	5	1	
1	572	20	0	[]	1	15165	1	2	1	
1	573	43	1	[1, 12]	0	8722	3	3	1	
1	574	23	0	[6, 17, 8, 3]	3	11998	3	5	1	
1	575	26	0	[15, 15]	0	3034	3	3	1	
1	576	62	1	[10, 6]	0	3107	2	3	1	
1	577	22	1	[13, 11]	0	6032	2	3	1	
1	578	52	0	[]	0	13032	2	2	0	
1	579	51	0	[13]	0	10736	1	2	1	
1	580	22	0	[3, 10, 12]	1	26268	1	2	1	
1	581	48	0	[14, 9, 11, 11]	0	95511	1	1	1	
1	582	62	0	[12, 3]	0	104098	3	4	1	
1	583	25	1	[5, 0, 0, 9]	3	16453	3	3	0	
1	584	40	0	[1, 4, 12, 14]	0	8074	1	1	1	
1	585	63	1	[13, 6, 2]	0	701	1	2	1	
1	586	73	1	[]	0	357	1	3	2	
1	587	18	0	[16, 3]	0	6015	1	2	1	
1	588	79	1	[15, 16]	0	96726	1	1	2	
1	589	86	0	[3, 3]	0	116109	3	3	2	
1	590	58	1	[]	0	8179	1	1	1	
1	591	39	0	[8, 7]	0	112250	3	3	0	
1	592	35	0	[5, 8]	0	112979	2	4	0	
1	593	73	0	[]	0	116612	1	2	2	
1	594	28	0	[]	0	9658	3	4	1	
1	595	31	0	[11, 3]	0	102081	1	4	1	
1	596	45	1	[14]	0	2968	3	2	0	
1	597	59	1	[14, 13]	0	97226	2	3	1	
1	598	41	0	[1, 10, 16]	0	13766	2	3	0	
1	599	59	0	[]	0	13174	3	4	1	
1	600	23	1	[17]	2	5762	1	1	1	
1	601	22	1	[]	0	8902	3	3	1	
1	602	52	1	[]	0	3121	1	2	1	
1	603	69	0	[17, 8, 6, 8]	0	11883	1	1	2	
1	604	20	1	[4, 6]	0	5922	1	2	1	
1	605	19	0	[4, 14]	2	5046	3	2	1	
1	606	24	0	[]	2	8677	1	2	1	
1	607	26	0	[2, 7]	3	14356	1	2	1	
1	608	43	0	[3]	0	13640	3	3	1	
1	609	88	0	[]	0	14080	1	2	2	
1	610	61	0	[1, 8, 3, 5]	0	15528	1	2	1	
1	611	79	1	[10, 14, 10]	0	2800	3	2	2	
1	612	22	1	[15, 13]	0	4663	1	2	1	
1	613	43	0	[]	0	3074	3	3	1	
1	614	50	1	[4]	0	9157	3	3	1	
1	615	46	0	[]	0	8640	3	3	1	
1	616	23	0	[2, 10, 12, 12]	0	95127	1	2	0	
1	617	71	0	[7]	0	1923	3	5	2	
1	618	61	1	[17, 6, 6]	0	13325	2	4	1	
1	619	18	0	[13]	3	13694	1	1	1	
1	620	79	1	[]	0	11440	3	3	2	
1	621	30	0	[6, 10, 13]	0	119974	1	2	1	
1	622	69	1	[16, 7]	0	2795	1	2	2	
1	623	23	0	[9, 12]	1	25611	3	2	1	
1	624	22	1	[13, 7]	1	202	3	4	1	
1	625	20	1	[12]	0	10473	3	5	1	
1	626	57	1	[15, 11, 7]	0	4414	3	2	1	
1	627	20	0	[11, 15, 14]	0	15483	3	5	0	
1	628	87	0	[]	0	3080	2	2	2	
1	629	39	0	[1, 16]	0	103117	1	2	1	
1	630	58	0	[4]	0	15502	3	3	1	
1	631	44	0	[12, 7, 14, 8]	0	112711	3	3	1	
1	632	27	0	[8]	0	11636	1	2	1	
1	633	24	1	[13]	3	15001	3	3	1	
1	634	50	0	[1]	0	9704	1	2	1	
1	635	60	0	[2, 4]	0	3223	3	2	1	
1	636	22	0	[4]	2	24294	2	3	0	
1	637	45	0	[]	0	3022	3	2	1	
1	638	45	1	[13, 5, 5, 17]	0	834	1	2	0	
1	639	70	1	[4, 5, 15]	0	6110	1	1	2	
1	640	35	1	[13, 17, 15, 6]	0	15242	2	2	1	
1	641	70	0	[11, 8, 10, 14]	0	3036	1	3	2	
1	642	42	0	[9]	0	2698	3	2	1	
1	643	23	0	[]	3	7690	3	4	1	
1	644	43	1	[]	0	5892	2	4	1	
1	645	21	0	[0, 5]	0	2741	1	2	1	
1	646	46	1	[17, 1]	0	2683	1	3	1	
1	647	28	1	[13, 15, 8, 7]	0	6180	1	2	1	
1	648	33	0	[13, 14, 9, 11]	0	2974	3	3	1	
1	649	21	0	[11, 14, 0]	0	14316	3	2	1	
1	650	37	1	[3, 17, 1, 14]	0	10321	1	2	1	
1	651	65	1	[]	0	103442	3	3	1	
1	652	41	1	[9]	0	119912	3	3	1	
1	653	51	1	[2, 0, 14, 5]	0	11277	3	2	1	
1	654	57	1	[]	0	14268	3	4	1	
1	655	40	0	[10]	0	10306	3	3	1	
1	656	56	1	[13, 11]	0	2524	1	2	0	
1	657	28	1	[7, 16]	0	94926	3	5	1	
1	658	48	1	[16, 7]	0	2429	3	5	1	
1	659	42	1	[11, 1, 11, 0]	0	14165	3	5	0	
1	660	73	0	[0, 13]	0	106841	3	3	2	
1	661	88	1	[15, 13]	0	113207	3	3	2	
1	662	34	0	[]	0	4191	3	2	1	
1	663	29	0	[17, 13, 8]	0	8636	3	3	1	
1	664	42	1	[16]	0	2790	3	2	1	
1	665	68	1	[]	0	13178	1	2	2	
1	666	84	0	[]	0	95886	3	3	2	
1	667	21	0	[13, 7, 10, 4]	0	14979	3	4	1	
1	668	44	0	[12, 13]	0	3621	1	2	1	
1	669	28	0	[5, 11, 8, 2]	0	6201	3	3	1	
1	670	44	0	[11, 17, 16]	0	111444	1	1	1	
1	671	28	0	[13, 10, 13]	2	4605	2	3	1	
1	672	72	1	[]	3	13433	3	2	2	
1	673	23	1	[11, 3]	0	116794	1	4	1	
1	674	21	0	[6]	2	27108	3	3	1	
1	675	33	0	[10, 15, 1]	2	12325	3	3	0	
1	676	28	0	[8, 4, 16]	0	3028	3	4	1	
1	677	19	0	[11, 9]	1	24939	3	3	1	
1	678	35	0	[7, 14, 11]	0	2876	3	3	1	
1	679	32	0	[2, 7, 2, 3]	0	4340	3	3	1	
1	680	18	0	[]	0	2834	3	4	1	
1	681	58	0	[8, 0, 0, 8]	0	115800	1	1	1	
1	682	38	0	[]	0	13558	3	1	1	
1	683	43	0	[15]	0	14973	1	2	1	
1	684	20	0	[14, 17, 16, 10]	1	7288	2	3	1	
1	685	90	1	[]	0	11649	3	2	2	
1	686	32	0	[3, 3, 7]	0	2741	3	4	1	
1	687	41	1	[6, 10]	0	5087	3	4	1	
1	688	81	0	[4]	0	3243	1	2	2	
1	689	68	0	[]	0	111052	1	2	2	
1	690	46	0	[16, 7, 8]	0	14194	3	2	1	
1	691	44	0	[7]	0	13270	3	4	1	
1	692	27	1	[10, 6]	0	2726	1	2	1	
1	693	40	1	[7]	0	13373	3	4	1	
1	694	23	0	[1, 12, 10, 2]	3	8208	3	4	1	
1	695	39	0	[1, 17, 8]	0	2247	3	5	1	
1	696	64	0	[]	0	10088	1	2	1	
1	697	24	0	[0, 15, 7, 17]	2	1912	3	3	1	
1	698	87	0	[1, 9, 1, 15]	0	97719	1	4	2	
1	699	46	0	[9, 1, 1, 1]	0	259	3	3	1	
1	700	38	1	[]	0	5387	1	2	0	
1	701	23	1	[12, 15, 1, 15]	3	14337	1	2	1	
1	702	66	1	[10]	0	2836	1	3	2	
1	703	84	0	[14, 6, 10, 13]	0	8570	3	2	2	
1	704	31	0	[]	0	2867	3	3	1	
1	705	18	0	[6, 10, 17, 1]	0	14491	1	3	1	
1	706	25	1	[15, 4, 5]	3	13368	3	4	1	
1	707	45	1	[1, 5, 9]	0	3223	3	5	1	
1	708	33	1	[10]	0	14494	3	3	1	
1	709	57	0	[14, 6]	0	3182	1	2	0	
1	710	18	0	[2, 12, 15]	3	4619	3	2	1	
1	711	90	0	[]	0	99337	1	4	2	
1	712	25	1	[2, 7]	0	7893	2	4	1	
1	713	35	0	[17, 13, 6]	0	2418	3	4	1	
1	714	46	0	[8, 0, 12, 6]	0	3125	3	5	1	
1	715	24	0	[16, 9, 3, 8]	0	12255	3	3	1	
1	716	72	0	[]	0	98488	3	3	2	
1	717	25	0	[5, 5, 17, 1]	2	19021	3	3	1	
1	718	21	1	[0, 4, 14]	3	25334	1	2	1	
1	719	21	0	[13, 2, 7, 13]	3	8937	2	3	1	
1	720	30	1	[1]	0	13996	3	3	1	
1	721	38	1	[]	0	13361	3	3	1	
1	722	66	1	[]	0	1991	1	1	2	
1	723	80	0	[12]	0	11591	3	4	2	
1	724	42	0	[16, 9]	0	13692	3	3	1	
1	725	27	1	[10, 13]	3	11895	1	2	1	
1	726	25	1	[4, 5, 8]	0	2377	3	3	0	
1	727	69	0	[0]	0	2644	3	4	2	
1	728	84	0	[7, 3, 17, 8]	0	105610	3	4	2	
1	729	41	0	[9]	0	9742	3	3	1	
1	730	71	0	[1, 0, 16, 14]	0	8492	1	2	2	
1	731	63	0	[3]	0	14336	3	3	1	
1	732	28	0	[0, 5]	0	11387	3	3	1	
1	733	35	1	[7]	0	102974	3	5	1	
1	734	77	0	[10, 13, 4, 17]	0	2514	3	4	2	
1	735	29	1	[1, 12, 7]	0	1438	3	4	1	
1	736	35	0	[]	0	1608	3	4	1	
1	737	62	0	[12, 7, 16]	0	4665	3	3	1	
1	738	55	0	[2, 5, 1, 2]	0	6232	1	4	0	
1	739	24	0	[0, 5]	1	16713	3	3	1	
1	740	29	1	[3]	0	2670	3	2	1	
1	741	82	0	[10, 6, 12, 6]	0	96731	3	3	2	
1	742	37	0	[11, 4, 8, 2]	0	95496	1	2	1	
1	743	22	1	[10]	1	15778	2	3	1	
1	744	20	1	[0, 10]	3	5057	3	5	0	
1	745	54	0	[13, 3]	0	2385	3	2	1	
1	746	56	1	[8, 1, 4]	0	2888	3	2	1	
1	747	20	0	[16, 14]	3	5278	2	3	1	
1	748	69	0	[11, 15, 11]	0	4883	3	2	2	
1	749	50	0	[]	0	104082	3	3	1	
1	750	74	0	[8]	0	330	1	1	2	
1	751	18	0	[11, 1]	3	12629	1	3	1	
1	752	71	0	[14, 8, 8]	0	2412	1	2	2	
1	753	89	0	[8]	0	2377	3	3	2	
1	754	19	1	[]	0	8055	1	2	1	
1	755	51	1	[8]	0	3035	2	2	1	
1	756	59	0	[9, 12, 15]	0	11599	3	4	1	
1	757	45	0	[]	0	10047	3	3	1	
1	758	25	0	[9, 0]	0	118935	1	1	1	
1	759	76	1	[11, 0, 3, 8]	0	96455	3	3	2	
1	760	64	1	[1]	0	95635	3	3	1	
1	761	18	0	[9]	1	8017	3	4	1	
1	762	21	0	[16, 14]	2	8494	3	3	1	
1	763	29	0	[4, 15, 9]	0	15391	3	2	1	
1	764	63	0	[6, 15]	0	2377	1	2	1	
1	765	35	0	[16, 11, 7]	0	8280	3	4	1	
1	766	36	0	[16, 3, 13]	0	1731	3	3	1	
1	767	34	0	[13, 0]	2	24761	1	2	1	
1	768	36	0	[0, 10, 5, 5]	0	119401	3	3	1	
1	769	19	0	[]	3	14089	3	3	1	
1	770	29	0	[17, 16]	0	112813	3	3	1	
1	771	31	0	[8, 12, 11, 17]	0	14094	1	2	1	
1	772	67	0	[3, 12]	0	15703	1	2	2	
1	773	35	1	[]	0	98034	1	2	1	
1	774	80	0	[2, 10, 1, 2]	0	14258	1	2	2	
1	775	34	1	[10]	0	104873	3	2	1	
1	776	38	0	[7, 3]	0	13336	2	3	1	
1	777	75	1	[4]	0	5226	1	1	2	
1	778	51	0	[3]	0	4360	1	1	1	
1	779	24	0	[13, 11, 3, 10]	2	14773	1	2	1	
1	780	18	0	[]	0	6120	1	2	1	
1	781	18	1	[]	1	24767	3	2	1	
1	782	21	1	[12]	0	2884	3	3	1	
1	783	40	0	[5, 17, 2, 11]	0	110617	1	2	1	
1	784	24	0	[]	0	4650	1	2	1	
1	785	54	0	[4]	0	103279	3	3	1	
1	786	23	0	[3]	3	9312	1	3	1	
1	787	53	0	[8, 1, 10]	0	14157	3	2	1	
1	788	83	0	[]	0	3345	3	3	2	
1	789	69	1	[7]	0	14550	3	2	2	
1	790	23	0	[14, 9, 0]	0	15457	3	2	1	
1	791	74	0	[]	0	10025	1	2	2	
1	792	57	0	[]	0	4265	1	1	1	
1	793	47	0	[14]	0	2776	1	2	1	
1	794	32	0	[1, 14, 10, 17]	0	2756	1	2	1	
1	795	37	0	[7, 6, 7]	0	5751	3	5	1	
1	796	68	0	[13, 3]	0	5352	1	3	2	
1	797	19	1	[]	0	14519	3	5	1	
1	798	23	0	[2]	1	5647	1	1	1	
1	799	24	0	[3, 14, 5]	0	234	3	2	1	
1	800	19	0	[1, 11, 15]	0	119507	3	5	0	
1	801	21	0	[9, 17, 8, 9]	3	16476	3	4	1	
1	802	24	1	[5]	0	13950	3	4	1	
1	803	81	0	[]	0	3044	3	3	2	
1	804	87	0	[15, 14, 1]	0	3689	3	3	2	
1	805	20	0	[13, 1, 0]	1	10997	1	2	1	
1	806	23	0	[14, 17, 14]	0	2880	3	3	1	
1	807	37	1	[5, 4]	0	13933	1	1	1	
1	808	62	0	[12, 13, 3, 3]	0	111771	3	4	1	
1	809	25	1	[]	0	3039	1	2	1	
1	810	59	0	[5, 13, 17]	0	14513	3	2	1	
1	811	24	0	[]	0	4885	3	2	1	
1	812	36	0	[]	0	13098	3	3	0	
1	813	45	0	[8, 15]	3	12822	1	1	1	
1	814	35	1	[4]	0	2224	3	5	1	
1	815	56	0	[17]	0	9690	3	3	1	
1	816	19	0	[]	0	12056	3	2	1	
1	817	70	1	[13, 5]	0	2622	3	3	2	
1	818	87	0	[]	0	2697	1	4	2	
1	819	51	0	[13, 3, 14, 14]	0	2965	1	1	1	
1	820	65	0	[16, 2]	0	12287	1	2	1	
1	821	32	0	[9, 9, 4]	0	14611	3	3	1	
1	822	21	1	[3, 9, 10]	0	1392	1	3	1	
1	823	20	1	[1, 10, 14, 2]	0	109261	2	3	1	
1	824	36	1	[3, 1]	0	10289	3	3	1	
1	825	45	1	[]	0	12221	3	2	1	
1	826	59	1	[11]	0	1555	2	3	0	
1	827	21	0	[6, 8]	0	1754	1	2	1	
1	828	37	0	[16, 9, 4]	0	468	3	3	1	
1	829	31	1	[]	0	98551	1	4	1	
1	830	41	0	[13]	0	13595	1	2	1	
1	831	75	0	[0, 9, 15]	0	462	3	2	2	
1	832	41	1	[8, 15, 7, 11]	0	1232	3	5	1	
1	833	19	0	[5, 5, 3]	0	11800	3	3	1	
1	834	47	0	[0, 13]	0	2369	3	5	1	
1	835	20	1	[]	0	8737	3	2	1	
1	836	86	0	[0, 17, 13]	0	96561	3	3	2	
1	837	66	0	[7, 8, 17]	0	1023	1	2	2	
1	838	42	0	[10, 11, 4]	0	1984	2	3	0	
1	839	40	0	[6]	0	97934	3	4	1	
1	840	38	1	[15, 8]	0	100668	3	3	0	
1	841	68	0	[1, 12, 6]	0	114803	1	2	2	
1	842	18	0	[]	0	2971	3	2	1	
1	843	24	0	[16, 12, 13, 9]	2	6286	3	1	1	
1	844	39	0	[2]	0	3114	3	1	0	
1	845	29	0	[6, 14, 4, 0]	0	13497	1	2	1	
1	846	23	0	[3, 1, 17, 0]	2	3382	3	2	1	
1	847	55	0	[8, 6, 7]	0	2360	2	3	0	
1	848	34	0	[]	0	108754	3	4	1	
1	849	73	1	[9]	0	4013	1	2	2	
1	850	81	0	[13, 8]	0	4780	3	4	2	
1	851	75	1	[1, 2, 11, 14]	0	3135	3	3	2	
1	852	53	0	[1]	0	11623	3	3	1	
1	853	25	0	[0]	1	7586	3	2	1	
1	854	31	0	[]	0	3030	3	2	0	
1	855	21	0	[6]	3	7425	3	4	1	
1	856	57	0	[]	0	10474	1	3	1	
1	857	21	0	[15, 11]	0	10416	3	4	1	
1	858	37	0	[4, 8, 7]	0	13712	3	5	1	
1	859	56	0	[17]	0	13113	3	3	1	
1	860	52	0	[2, 4]	0	11276	3	5	0	
1	861	18	0	[]	2	26937	3	3	0	
1	862	54	1	[12]	0	13029	3	5	1	
1	863	21	1	[17]	0	3105	1	1	1	
1	864	25	1	[13, 6, 10]	0	14020	3	4	1	
1	865	48	0	[5]	0	13448	1	2	1	
1	866	23	0	[0, 12, 14, 10]	2	1098	3	2	1	
1	867	41	1	[13, 10, 3, 12]	0	4066	3	3	1	
1	868	59	0	[7, 3, 12]	0	10703	3	2	1	
1	869	33	0	[3, 16]	0	3156	3	4	1	
1	870	23	0	[3, 7]	2	2411	3	2	1	
1	871	52	1	[5, 7, 6]	0	655	1	1	1	
1	872	68	0	[]	0	14134	3	3	2	
1	873	62	1	[3, 2, 7]	0	3241	1	1	1	
1	874	27	1	[14, 0]	0	2795	3	3	1	
1	875	62	0	[10, 16, 9]	0	15395	3	3	0	
1	876	21	0	[5, 1, 14, 7]	0	14571	3	5	1	
1	877	70	0	[16]	0	3765	3	3	2	
1	878	86	1	[15, 14]	0	3800	3	4	2	
1	879	25	1	[]	0	2702	3	4	1	
1	880	21	0	[4, 3, 15]	0	117364	3	2	1	
1	881	24	0	[11, 11]	3	9372	2	4	1	
1	882	21	0	[]	1	5250	2	3	1	
1	883	47	0	[6]	0	1366	3	3	1	
1	884	19	0	[1]	2	16603	3	4	1	
1	885	44	0	[14, 12, 2, 10]	0	10344	3	3	1	
1	886	45	0	[15]	0	8274	3	3	1	
1	887	56	0	[]	0	110274	3	4	1	
1	888	67	0	[17, 1]	0	14199	3	2	2	
1	889	89	0	[11, 10, 3, 2]	0	13529	1	2	2	
1	890	53	0	[10, 1, 6, 14]	0	13856	3	4	1	
1	891	20	1	[7, 15, 7, 8]	0	14841	3	3	1	
1	892	18	1	[8, 10, 5]	0	114108	3	4	1	
1	893	54	0	[]	0	15366	3	4	1	
1	894	75	0	[]	0	3200	1	2	2	
1	895	30	0	[17, 7, 16, 16]	0	3080	3	5	1	
1	896	23	0	[8, 5, 4, 3]	0	10027	3	3	1	
1	897	18	1	[]	0	94861	1	2	0	
1	898	47	0	[0, 15, 14]	0	112705	3	3	1	
1	899	29	1	[1, 10, 3, 15]	0	14035	3	2	1	
1	900	23	1	[5, 13, 16]	2	7871	3	2	1	
1	901	57	0	[1, 6, 9, 5]	0	11760	3	2	1	
1	902	26	0	[11, 9]	0	95108	2	4	1	
1	903	33	0	[13, 3, 6]	0	1040	3	4	1	
1	904	39	0	[6, 7]	0	8834	1	1	1	
1	905	51	0	[0, 17]	0	17	2	3	1	
1	906	19	1	[]	0	11941	3	2	1	
1	907	35	0	[7, 5, 15, 3]	0	2453	3	2	1	
1	908	21	0	[0, 5]	0	1190	3	3	1	
1	909	57	0	[13, 16, 4]	0	116924	3	3	1	
1	910	22	0	[13]	2	10321	3	3	0	
1	911	21	0	[11, 4, 11, 12]	2	15897	3	5	1	
1	912	65	0	[0, 0]	0	2375	3	5	1	
1	913	26	1	[17]	0	2815	3	2	0	
1	914	35	1	[13, 0, 9, 5]	0	2852	3	3	1	
1	915	22	0	[17]	0	2623	2	3	1	
1	916	23	1	[6, 11, 16, 17]	3	15154	3	4	1	
1	917	49	0	[16, 6, 2]	0	14507	1	2	1	
1	918	24	0	[7, 1, 15, 14]	1	495	1	1	1	
1	919	54	0	[]	0	2587	3	5	1	
1	920	21	0	[13, 12, 1, 6]	1	3932	2	4	1	
1	921	71	0	[12]	0	2594	3	5	2	
1	922	23	1	[]	1	19677	3	4	0	
1	923	64	0	[7, 9, 5, 13]	0	2395	1	2	1	
1	924	88	0	[]	0	15387	3	5	2	
1	925	72	0	[]	0	4595	3	4	2	
1	926	75	1	[7, 7, 5]	0	10970	3	3	2	
1	927	18	0	[3, 9, 0]	3	273	3	3	1	
1	928	22	1	[2]	3	6578	3	3	1	
1	929	22	0	[10, 15]	0	3070	3	4	1	
1	930	21	1	[]	0	5222	3	2	1	
1	931	52	1	[4, 16, 15]	0	11928	3	2	1	
1	932	38	0	[0, 1, 9, 1]	0	14468	3	3	1	
1	933	47	0	[]	0	14724	3	4	1	
1	934	19	0	[]	1	13526	3	3	1	
1	935	62	1	[10, 14]	0	111476	3	3	1	
1	936	77	0	[3]	0	106790	3	3	2	
1	937	60	1	[13]	0	865	3	4	1	
1	938	24	0	[15, 3, 3]	0	103106	3	5	1	
1	939	75	0	[17]	0	109243	3	5	2	
1	940	51	0	[]	0	108191	3	2	1	
1	941	35	0	[17, 12]	0	13835	1	2	1	
1	942	84	0	[]	0	12665	3	5	2	
1	943	48	1	[6, 9]	0	103209	3	3	1	
1	944	68	0	[]	0	4083	2	2	2	
1	945	81	1	[13, 8, 1, 8]	0	9793	3	3	2	
1	946	44	0	[9, 17, 0, 4]	0	100648	3	3	1	
1	947	34	1	[4, 16, 3, 6]	0	13107	3	3	0	
1	948	24	0	[0, 4]	0	2367	3	4	1	
1	949	47	1	[]	0	111556	1	2	0	
1	950	79	1	[]	0	2893	1	2	2	
1	951	60	0	[10, 2]	0	2989	1	2	1	
1	952	43	0	[2]	0	12986	3	2	1	
1	953	82	0	[6]	0	3094	3	3	2	
1	954	57	1	[9, 2]	0	2693	3	5	1	
1	955	69	0	[]	0	2887	1	2	2	
1	956	22	0	[]	0	3048	3	3	1	
1	957	76	1	[]	0	110399	3	4	2	
1	958	19	0	[]	1	7134	3	5	1	
1	959	65	1	[14, 7, 9, 3]	0	13323	3	3	0	
1	960	18	0	[]	2	5680	3	3	1	
1	961	38	0	[8]	0	4411	3	3	1	
1	962	50	0	[]	0	8812	3	3	0	
1	963	33	0	[5, 6, 7, 10]	0	963	1	4	1	
1	964	21	0	[9, 6, 14]	0	2359	3	3	1	
1	965	24	1	[8]	0	14326	3	5	0	
1	966	46	1	[4, 5, 12]	0	14915	3	3	1	
1	967	35	0	[6, 2, 16, 7]	0	6195	3	2	1	
1	968	22	1	[14, 5]	1	15459	3	2	1	
1	969	34	1	[2, 5]	0	5935	3	2	1	
1	970	58	0	[2, 15]	0	2862	3	2	1	
1	971	46	0	[1]	0	102812	1	2	1	
1	972	19	1	[]	3	5021	3	5	1	
1	973	20	0	[3]	3	10704	1	1	1	
1	974	49	0	[12]	0	5119	3	3	1	
1	975	20	0	[4, 4]	0	106387	3	5	1	
1	976	26	0	[9, 9]	0	7820	3	5	1	
1	977	25	0	[8, 10, 16]	1	4491	3	5	1	
1	978	20	0	[14, 7, 0, 17]	2	18365	3	3	1	
1	979	61	0	[8]	0	11542	2	3	1	
1	980	26	0	[17, 16, 11]	0	179	1	2	1	
1	981	39	0	[6]	0	5336	3	3	1	
1	982	31	1	[]	0	2641	3	3	1	
1	983	48	1	[1, 7]	0	2412	3	3	0	
1	984	19	1	[12, 7, 11]	3	18548	3	3	0	
1	985	53	0	[0, 14, 8]	0	10386	3	3	1	
1	986	61	0	[10]	0	98494	3	3	1	
1	987	22	0	[1]	0	4164	1	2	1	
1	988	52	0	[8, 16, 1, 9]	0	5518	3	2	1	
1	989	21	0	[10, 15]	0	2647	3	2	1	
1	990	67	0	[2, 1, 13]	0	4968	3	2	2	
1	991	23	0	[16]	0	13727	3	3	1	
1	992	59	0	[]	0	101123	3	5	1	
1	993	59	1	[15]	0	116479	3	3	1	
1	994	25	1	[1, 1]	0	14229	3	5	1	
1	995	18	0	[13, 9, 11, 11]	0	5408	3	5	1	
1	996	28	0	[7, 6]	0	98139	3	3	1	
1	997	45	0	[7, 17, 3, 9]	0	14631	3	4	1	
1	998	38	0	[7, 15, 2]	0	826	1	2	1	
1	999	52	0	[]	0	1811	1	1	1	
1	1000	39	0	[13, 4]	0	97280	1	2	1	
1	1001	88	0	[]	0	3037	1	2	2	
1	1002	81	0	[15, 11]	0	96151	3	3	2	
1	1003	21	1	[0]	0	8106	3	3	1	
1	1004	36	1	[9, 13]	0	8304	3	3	1	
1	1005	22	1	[0, 1, 10]	0	6024	3	5	1	
1	1006	81	0	[10, 10, 12, 12]	0	117018	3	5	2	
1	1007	21	0	[4]	0	8734	2	3	1	
1	1008	49	1	[15, 13, 13]	0	12923	2	3	1	
1	1009	71	0	[]	0	97942	3	3	2	
1	1010	23	0	[7]	2	15586	3	3	1	
1	1011	24	0	[8, 9, 15, 13]	3	4330	3	3	1	
1	1012	45	0	[4, 5]	0	3119	3	5	1	
1	1013	51	0	[6, 12]	0	10883	3	5	1	
1	1014	20	0	[]	0	2546	3	3	1	
1	1015	21	1	[13, 3, 8, 5]	3	26061	1	2	1	
1	1016	26	0	[6, 17, 3, 13]	2	12773	3	3	0	
1	1017	22	1	[4, 1, 4]	0	11880	3	2	1	
1	1018	22	1	[15, 13, 1, 11]	0	2618	3	3	1	
1	1019	50	0	[0, 3]	0	101190	1	2	1	
